epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,1309.11,0.84802,0.55533,0.90854,0.59533,0.64878,0.58452,0.32555,1.81961,1.61168,1.23023,0.000466997,0.000466997,0.000466997
138,1318.31,0.85585,0.5576,0.91251,0.64171,0.59644,0.58841,0.32494,1.82792,1.54156,1.22612,0.000459924,0.000459924,0.000459924
139,1327.81,0.85369,0.56114,0.91348,0.59884,0.62086,0.58963,0.32095,1.84746,1.61941,1.24521,0.00045285,0.00045285,0.00045285
140,1337.32,0.84327,0.54632,0.90671,0.64766,0.64388,0.62985,0.34608,1.83094,1.49437,1.24326,0.000445777,0.000445777,0.000445777
141,1346.99,0.81638,0.52675,0.90117,0.62306,0.6618,0.61132,0.33747,1.85421,1.53366,1.24486,0.000438703,0.000438703,0.000438703
142,1356.42,0.83276,0.54118,0.90717,0.60686,0.62851,0.58124,0.32225,1.82534,1.62544,1.22648,0.000431629,0.000431629,0.000431629
143,1365.76,0.82797,0.54816,0.90483,0.66437,0.60227,0.59897,0.32613,1.79682,1.61927,1.22534,0.000424556,0.000424556,0.000424556
144,1375.18,0.82024,0.53598,0.90038,0.63496,0.62175,0.61399,0.34096,1.84589,1.59301,1.24449,0.000417482,0.000417482,0.000417482
145,1384.51,0.82464,0.53219,0.90391,0.61515,0.64925,0.59852,0.32825,1.84337,1.57317,1.24432,0.000410409,0.000410409,0.000410409
146,1393.94,0.83165,0.54066,0.90026,0.6463,0.58674,0.57275,0.32002,1.78342,1.65175,1.22122,0.000403335,0.000403335,0.000403335
147,1403.38,0.8204,0.52744,0.90005,0.6321,0.63956,0.60298,0.33645,1.76513,1.58234,1.21138,0.000396262,0.000396262,0.000396262
148,1412.77,0.826,0.5321,0.90091,0.5695,0.67716,0.60225,0.32929,1.81634,1.56045,1.23634,0.000389188,0.000389188,0.000389188
149,1422.25,0.81946,0.52902,0.90091,0.61904,0.64419,0.6105,0.33685,1.83259,1.59297,1.23211,0.000382115,0.000382115,0.000382115
150,1431.65,0.82022,0.5324,0.90034,0.58271,0.65881,0.60609,0.32928,1.78356,1.58994,1.21842,0.000375041,0.000375041,0.000375041
